Datetime,Group,People
2023-08-02 18:36:41+00:00,FITNESS,4
2023-08-02 18:36:41+00:00,PŁYWALNIA,105
2023-08-02 18:36:41+00:00,SAUNA,13
2023-08-02 18:36:41+00:00,SIŁOWNIA,3
2023-08-02 18:37:13+00:00,FITNESS,4
2023-08-02 18:37:13+00:00,PŁYWALNIA,106
2023-08-02 18:37:13+00:00,SAUNA,13
2023-08-02 18:37:13+00:00,SIŁOWNIA,3
2023-08-02 18:42:13+00:00,FITNESS,4
2023-08-02 18:42:13+00:00,PŁYWALNIA,117
2023-08-02 18:42:13+00:00,SAUNA,11
2023-08-02 18:42:13+00:00,SIŁOWNIA,3
2023-08-02 18:47:13+00:00,FITNESS,4
2023-08-02 18:47:13+00:00,PŁYWALNIA,108
2023-08-02 18:47:13+00:00,SAUNA,12
2023-08-02 18:47:13+00:00,SIŁOWNIA,3
2023-08-02 18:52:14+00:00,FITNESS,4
2023-08-02 18:52:14+00:00,PŁYWALNIA,114
2023-08-02 18:52:14+00:00,SAUNA,9
2023-08-02 18:52:14+00:00,SIŁOWNIA,2
2023-08-02 18:57:14+00:00,FITNESS,4
2023-08-02 18:57:14+00:00,PŁYWALNIA,111
2023-08-02 18:57:14+00:00,SAUNA,10
2023-08-02 18:57:14+00:00,SIŁOWNIA,2
2023-08-02 19:02:14+00:00,FITNESS,4
2023-08-02 19:02:14+00:00,PŁYWALNIA,105
2023-08-02 19:02:14+00:00,SAUNA,12
2023-08-02 19:02:14+00:00,SIŁOWNIA,2
2023-08-02 19:07:14+00:00,FITNESS,4
2023-08-02 19:07:14+00:00,PŁYWALNIA,96
2023-08-02 19:07:14+00:00,SAUNA,12
2023-08-02 19:07:14+00:00,SIŁOWNIA,2
2023-08-02 19:12:15+00:00,FITNESS,4
2023-08-02 19:12:15+00:00,PŁYWALNIA,93
2023-08-02 19:12:15+00:00,SAUNA,12
2023-08-02 19:12:15+00:00,SIŁOWNIA,2
2023-08-02 19:17:15+00:00,FITNESS,4
2023-08-02 19:17:15+00:00,PŁYWALNIA,91
2023-08-02 19:17:15+00:00,SAUNA,11
2023-08-02 19:17:15+00:00,SIŁOWNIA,2
2023-08-02 19:22:15+00:00,FITNESS,4
2023-08-02 19:22:15+00:00,PŁYWALNIA,90
2023-08-02 19:22:15+00:00,SAUNA,11
2023-08-02 19:22:15+00:00,SIŁOWNIA,1
2023-08-02 19:27:15+00:00,FITNESS,4
2023-08-02 19:27:15+00:00,PŁYWALNIA,90
2023-08-02 19:27:15+00:00,SAUNA,11
2023-08-02 19:27:15+00:00,SIŁOWNIA,1
2023-08-02 19:32:16+00:00,FITNESS,4
2023-08-02 19:32:16+00:00,PŁYWALNIA,94
2023-08-02 19:32:16+00:00,SAUNA,9
2023-08-02 19:32:16+00:00,SIŁOWNIA,2
2023-08-02 19:37:16+00:00,FITNESS,4
2023-08-02 19:37:16+00:00,PŁYWALNIA,91
2023-08-02 19:37:16+00:00,SAUNA,9
2023-08-02 19:37:16+00:00,SIŁOWNIA,2
2023-08-02 19:42:16+00:00,FITNESS,4
2023-08-02 19:42:16+00:00,PŁYWALNIA,90
2023-08-02 19:42:16+00:00,SAUNA,10
2023-08-02 19:42:16+00:00,SIŁOWNIA,3
2023-08-02 19:47:16+00:00,FITNESS,4
2023-08-02 19:47:16+00:00,PŁYWALNIA,88
2023-08-02 19:47:16+00:00,SAUNA,12
2023-08-02 19:47:16+00:00,SIŁOWNIA,3
2023-08-02 19:52:16+00:00,FITNESS,4
2023-08-02 19:52:16+00:00,PŁYWALNIA,86
2023-08-02 19:52:16+00:00,SAUNA,12
2023-08-02 19:52:16+00:00,SIŁOWNIA,3
2023-08-02 19:57:17+00:00,FITNESS,4
2023-08-02 19:57:17+00:00,PŁYWALNIA,86
2023-08-02 19:57:17+00:00,SAUNA,12
2023-08-02 19:57:17+00:00,SIŁOWNIA,3
2023-08-02 20:02:17+00:00,FITNESS,4
2023-08-02 20:02:17+00:00,PŁYWALNIA,86
2023-08-02 20:02:17+00:00,SAUNA,13
2023-08-02 20:02:17+00:00,SIŁOWNIA,4
2023-08-02 20:07:17+00:00,FITNESS,4
2023-08-02 20:07:17+00:00,PŁYWALNIA,85
2023-08-02 20:07:17+00:00,SAUNA,12
2023-08-02 20:07:17+00:00,SIŁOWNIA,5
2023-08-02 20:12:17+00:00,FITNESS,4
2023-08-02 20:12:17+00:00,PŁYWALNIA,82
2023-08-02 20:12:17+00:00,SAUNA,12
2023-08-02 20:12:17+00:00,SIŁOWNIA,5
2023-08-02 20:17:17+00:00,FITNESS,4
2023-08-02 20:17:17+00:00,PŁYWALNIA,80
2023-08-02 20:17:17+00:00,SAUNA,10
2023-08-02 20:17:17+00:00,SIŁOWNIA,5
2023-08-02 20:22:18+00:00,FITNESS,4
2023-08-02 20:22:18+00:00,PŁYWALNIA,77
2023-08-02 20:22:18+00:00,SAUNA,10
2023-08-02 20:22:18+00:00,SIŁOWNIA,5
2023-08-02 20:27:18+00:00,FITNESS,4
2023-08-02 20:27:18+00:00,PŁYWALNIA,75
2023-08-02 20:27:18+00:00,SAUNA,10
2023-08-02 20:27:18+00:00,SIŁOWNIA,4
2023-08-02 20:32:18+00:00,FITNESS,4
2023-08-02 20:32:18+00:00,PŁYWALNIA,73
2023-08-02 20:32:18+00:00,SAUNA,7
2023-08-02 20:32:18+00:00,SIŁOWNIA,4
2023-08-02 20:37:18+00:00,FITNESS,3
2023-08-02 20:37:18+00:00,PŁYWALNIA,61
2023-08-02 20:37:18+00:00,SAUNA,4
2023-08-02 20:37:18+00:00,SIŁOWNIA,4
2023-08-02 20:42:19+00:00,FITNESS,3
2023-08-02 20:42:19+00:00,PŁYWALNIA,55
2023-08-02 20:42:19+00:00,SAUNA,3
2023-08-02 20:42:19+00:00,SIŁOWNIA,3
2023-08-02 20:47:19+00:00,FITNESS,3
2023-08-02 20:47:19+00:00,PŁYWALNIA,50
2023-08-02 20:47:19+00:00,SAUNA,3
2023-08-02 20:47:19+00:00,SIŁOWNIA,3
2023-08-02 20:52:19+00:00,FITNESS,3
2023-08-02 20:52:19+00:00,PŁYWALNIA,40
2023-08-02 20:52:19+00:00,SAUNA,3
2023-08-02 20:52:19+00:00,SIŁOWNIA,3
2023-08-02 20:57:19+00:00,FITNESS,3
2023-08-02 20:57:19+00:00,PŁYWALNIA,32
2023-08-02 20:57:19+00:00,SAUNA,3
2023-08-02 20:57:19+00:00,SIŁOWNIA,1
2023-08-02 21:02:20+00:00,FITNESS,3
2023-08-02 21:02:20+00:00,PŁYWALNIA,31
2023-08-02 21:02:20+00:00,SAUNA,3
2023-08-02 21:02:20+00:00,SIŁOWNIA,1
2023-08-02 21:07:20+00:00,FITNESS,3
2023-08-02 21:07:20+00:00,PŁYWALNIA,31
2023-08-02 21:07:20+00:00,SAUNA,3
2023-08-02 21:07:20+00:00,SIŁOWNIA,1
2023-08-02 21:12:20+00:00,FITNESS,3
2023-08-02 21:12:20+00:00,PŁYWALNIA,31
2023-08-02 21:12:20+00:00,SAUNA,3
2023-08-02 21:12:20+00:00,SIŁOWNIA,1
2023-08-02 21:17:20+00:00,FITNESS,3
2023-08-02 21:17:20+00:00,PŁYWALNIA,31
2023-08-02 21:17:20+00:00,SAUNA,3
2023-08-02 21:17:20+00:00,SIŁOWNIA,1
2023-08-02 21:22:21+00:00,FITNESS,3
2023-08-02 21:22:21+00:00,PŁYWALNIA,31
2023-08-02 21:22:21+00:00,SAUNA,3
2023-08-02 21:22:21+00:00,SIŁOWNIA,1
2023-08-02 21:27:21+00:00,FITNESS,3
2023-08-02 21:27:21+00:00,PŁYWALNIA,31
2023-08-02 21:27:21+00:00,SAUNA,3
2023-08-02 21:27:21+00:00,SIŁOWNIA,1
2023-08-02 21:32:21+00:00,FITNESS,3
2023-08-02 21:32:21+00:00,PŁYWALNIA,31
2023-08-02 21:32:21+00:00,SAUNA,3
2023-08-02 21:32:21+00:00,SIŁOWNIA,1
2023-08-02 21:37:21+00:00,FITNESS,3
2023-08-02 21:37:21+00:00,PŁYWALNIA,31
2023-08-02 21:37:21+00:00,SAUNA,3
2023-08-02 21:37:21+00:00,SIŁOWNIA,1
2023-08-02 21:42:21+00:00,FITNESS,3
2023-08-02 21:42:21+00:00,PŁYWALNIA,31
2023-08-02 21:42:21+00:00,SAUNA,3
2023-08-02 21:42:21+00:00,SIŁOWNIA,1
2023-08-02 21:47:22+00:00,FITNESS,3
2023-08-02 21:47:22+00:00,PŁYWALNIA,31
2023-08-02 21:47:22+00:00,SAUNA,3
2023-08-02 21:47:22+00:00,SIŁOWNIA,1
2023-08-02 21:52:22+00:00,FITNESS,3
2023-08-02 21:52:22+00:00,PŁYWALNIA,31
2023-08-02 21:52:22+00:00,SAUNA,3
2023-08-02 21:52:22+00:00,SIŁOWNIA,1
2023-08-02 21:57:22+00:00,FITNESS,3
2023-08-02 21:57:22+00:00,PŁYWALNIA,31
2023-08-02 21:57:22+00:00,SAUNA,3
2023-08-02 21:57:22+00:00,SIŁOWNIA,1
2023-08-02 22:02:22+00:00,FITNESS,3
2023-08-02 22:02:22+00:00,PŁYWALNIA,31
2023-08-02 22:02:22+00:00,SAUNA,3
2023-08-02 22:02:22+00:00,SIŁOWNIA,1
2023-08-02 22:07:22+00:00,FITNESS,3
2023-08-02 22:07:22+00:00,PŁYWALNIA,31
2023-08-02 22:07:22+00:00,SAUNA,3
2023-08-02 22:07:22+00:00,SIŁOWNIA,1
2023-08-02 22:12:23+00:00,FITNESS,3
2023-08-02 22:12:23+00:00,PŁYWALNIA,31
2023-08-02 22:12:23+00:00,SAUNA,3
2023-08-02 22:12:23+00:00,SIŁOWNIA,1
2023-08-02 22:17:23+00:00,FITNESS,3
2023-08-02 22:17:23+00:00,PŁYWALNIA,31
2023-08-02 22:17:23+00:00,SAUNA,3
2023-08-02 22:17:23+00:00,SIŁOWNIA,1
2023-08-02 22:22:23+00:00,FITNESS,3
2023-08-02 22:22:23+00:00,PŁYWALNIA,31
2023-08-02 22:22:23+00:00,SAUNA,3
2023-08-02 22:22:23+00:00,SIŁOWNIA,1
2023-08-02 22:27:23+00:00,FITNESS,3
2023-08-02 22:27:23+00:00,PŁYWALNIA,31
2023-08-02 22:27:23+00:00,SAUNA,3
2023-08-02 22:27:23+00:00,SIŁOWNIA,1
2023-08-02 22:32:24+00:00,FITNESS,3
2023-08-02 22:32:24+00:00,PŁYWALNIA,31
2023-08-02 22:32:24+00:00,SAUNA,3
2023-08-02 22:32:24+00:00,SIŁOWNIA,1
2023-08-02 22:37:24+00:00,FITNESS,3
2023-08-02 22:37:24+00:00,PŁYWALNIA,31
2023-08-02 22:37:24+00:00,SAUNA,3
2023-08-02 22:37:24+00:00,SIŁOWNIA,1
2023-08-02 22:42:24+00:00,FITNESS,3
2023-08-02 22:42:24+00:00,PŁYWALNIA,31
2023-08-02 22:42:24+00:00,SAUNA,3
2023-08-02 22:42:24+00:00,SIŁOWNIA,1
2023-08-02 22:47:24+00:00,FITNESS,3
2023-08-02 22:47:24+00:00,PŁYWALNIA,31
2023-08-02 22:47:24+00:00,SAUNA,3
2023-08-02 22:47:24+00:00,SIŁOWNIA,1
2023-08-02 22:52:25+00:00,FITNESS,3
2023-08-02 22:52:25+00:00,PŁYWALNIA,31
2023-08-02 22:52:25+00:00,SAUNA,3
2023-08-02 22:52:25+00:00,SIŁOWNIA,1
2023-08-02 22:57:25+00:00,FITNESS,3
2023-08-02 22:57:25+00:00,PŁYWALNIA,31
2023-08-02 22:57:25+00:00,SAUNA,3
2023-08-02 22:57:25+00:00,SIŁOWNIA,1
2023-08-02 23:02:25+00:00,FITNESS,3
2023-08-02 23:02:25+00:00,PŁYWALNIA,31
2023-08-02 23:02:25+00:00,SAUNA,3
2023-08-02 23:02:25+00:00,SIŁOWNIA,1
2023-08-02 23:07:25+00:00,FITNESS,3
2023-08-02 23:07:25+00:00,PŁYWALNIA,31
2023-08-02 23:07:25+00:00,SAUNA,3
2023-08-02 23:07:25+00:00,SIŁOWNIA,1
2023-08-02 23:12:26+00:00,FITNESS,3
2023-08-02 23:12:26+00:00,PŁYWALNIA,31
2023-08-02 23:12:26+00:00,SAUNA,3
2023-08-02 23:12:26+00:00,SIŁOWNIA,1
2023-08-02 23:17:26+00:00,FITNESS,3
2023-08-02 23:17:26+00:00,PŁYWALNIA,31
2023-08-02 23:17:26+00:00,SAUNA,3
2023-08-02 23:17:26+00:00,SIŁOWNIA,1
2023-08-02 23:22:26+00:00,FITNESS,3
2023-08-02 23:22:26+00:00,PŁYWALNIA,31
2023-08-02 23:22:26+00:00,SAUNA,3
2023-08-02 23:22:26+00:00,SIŁOWNIA,1
2023-08-02 23:27:26+00:00,FITNESS,3
2023-08-02 23:27:26+00:00,PŁYWALNIA,31
2023-08-02 23:27:26+00:00,SAUNA,3
2023-08-02 23:27:26+00:00,SIŁOWNIA,1
2023-08-02 23:32:27+00:00,FITNESS,3
2023-08-02 23:32:27+00:00,PŁYWALNIA,31
2023-08-02 23:32:27+00:00,SAUNA,3
2023-08-02 23:32:27+00:00,SIŁOWNIA,1
2023-08-02 23:37:27+00:00,FITNESS,3
2023-08-02 23:37:27+00:00,PŁYWALNIA,31
2023-08-02 23:37:27+00:00,SAUNA,3
2023-08-02 23:37:27+00:00,SIŁOWNIA,1
2023-08-02 23:42:27+00:00,FITNESS,3
2023-08-02 23:42:27+00:00,PŁYWALNIA,31
2023-08-02 23:42:27+00:00,SAUNA,3
2023-08-02 23:42:27+00:00,SIŁOWNIA,1
2023-08-02 23:47:27+00:00,FITNESS,3
2023-08-02 23:47:27+00:00,PŁYWALNIA,31
2023-08-02 23:47:27+00:00,SAUNA,3
2023-08-02 23:47:27+00:00,SIŁOWNIA,1
2023-08-02 23:52:28+00:00,FITNESS,3
2023-08-02 23:52:28+00:00,PŁYWALNIA,31
2023-08-02 23:52:28+00:00,SAUNA,3
2023-08-02 23:52:28+00:00,SIŁOWNIA,1
2023-08-02 23:57:28+00:00,FITNESS,3
2023-08-02 23:57:28+00:00,PŁYWALNIA,31
2023-08-02 23:57:28+00:00,SAUNA,3
2023-08-02 23:57:28+00:00,SIŁOWNIA,1
2023-08-03 00:02:28+00:00,FITNESS,3
2023-08-03 00:02:28+00:00,PŁYWALNIA,31
2023-08-03 00:02:28+00:00,SAUNA,3
2023-08-03 00:02:28+00:00,SIŁOWNIA,1
2023-08-03 00:07:28+00:00,FITNESS,3
2023-08-03 00:07:28+00:00,PŁYWALNIA,31
2023-08-03 00:07:28+00:00,SAUNA,3
2023-08-03 00:07:28+00:00,SIŁOWNIA,1
2023-08-03 00:12:29+00:00,FITNESS,3
2023-08-03 00:12:29+00:00,PŁYWALNIA,31
2023-08-03 00:12:29+00:00,SAUNA,3
2023-08-03 00:12:29+00:00,SIŁOWNIA,1
2023-08-03 00:17:29+00:00,FITNESS,3
2023-08-03 00:17:29+00:00,PŁYWALNIA,31
2023-08-03 00:17:29+00:00,SAUNA,3
2023-08-03 00:17:29+00:00,SIŁOWNIA,1
2023-08-03 00:22:29+00:00,FITNESS,3
2023-08-03 00:22:29+00:00,PŁYWALNIA,31
2023-08-03 00:22:29+00:00,SAUNA,3
2023-08-03 00:22:29+00:00,SIŁOWNIA,1
2023-08-03 00:27:29+00:00,FITNESS,3
2023-08-03 00:27:29+00:00,PŁYWALNIA,31
2023-08-03 00:27:29+00:00,SAUNA,3
2023-08-03 00:27:29+00:00,SIŁOWNIA,1
2023-08-03 00:32:29+00:00,FITNESS,3
2023-08-03 00:32:29+00:00,PŁYWALNIA,31
2023-08-03 00:32:29+00:00,SAUNA,3
2023-08-03 00:32:29+00:00,SIŁOWNIA,1
2023-08-03 00:37:30+00:00,FITNESS,3
2023-08-03 00:37:30+00:00,PŁYWALNIA,31
2023-08-03 00:37:30+00:00,SAUNA,3
2023-08-03 00:37:30+00:00,SIŁOWNIA,1
2023-08-03 00:42:30+00:00,FITNESS,3
2023-08-03 00:42:30+00:00,PŁYWALNIA,31
2023-08-03 00:42:30+00:00,SAUNA,3
2023-08-03 00:42:30+00:00,SIŁOWNIA,1
2023-08-03 00:47:30+00:00,FITNESS,3
2023-08-03 00:47:30+00:00,PŁYWALNIA,31
2023-08-03 00:47:30+00:00,SAUNA,3
2023-08-03 00:47:30+00:00,SIŁOWNIA,1
2023-08-03 00:52:30+00:00,FITNESS,3
2023-08-03 00:52:30+00:00,PŁYWALNIA,31
2023-08-03 00:52:30+00:00,SAUNA,3
2023-08-03 00:52:30+00:00,SIŁOWNIA,1
2023-08-03 00:57:30+00:00,FITNESS,3
2023-08-03 00:57:30+00:00,PŁYWALNIA,31
2023-08-03 00:57:30+00:00,SAUNA,3
2023-08-03 00:57:30+00:00,SIŁOWNIA,1
2023-08-03 01:02:31+00:00,FITNESS,3
2023-08-03 01:02:31+00:00,PŁYWALNIA,31
2023-08-03 01:02:31+00:00,SAUNA,3
2023-08-03 01:02:31+00:00,SIŁOWNIA,1
2023-08-03 01:07:31+00:00,FITNESS,3
2023-08-03 01:07:31+00:00,PŁYWALNIA,31
2023-08-03 01:07:31+00:00,SAUNA,3
2023-08-03 01:07:31+00:00,SIŁOWNIA,1
2023-08-03 01:12:31+00:00,FITNESS,3
2023-08-03 01:12:31+00:00,PŁYWALNIA,31
2023-08-03 01:12:31+00:00,SAUNA,3
2023-08-03 01:12:31+00:00,SIŁOWNIA,1
2023-08-03 01:17:31+00:00,FITNESS,3
2023-08-03 01:17:31+00:00,PŁYWALNIA,31
2023-08-03 01:17:31+00:00,SAUNA,3
2023-08-03 01:17:31+00:00,SIŁOWNIA,1
2023-08-03 01:22:31+00:00,FITNESS,3
2023-08-03 01:22:31+00:00,PŁYWALNIA,31
2023-08-03 01:22:31+00:00,SAUNA,3
2023-08-03 01:22:31+00:00,SIŁOWNIA,1
2023-08-03 01:27:32+00:00,FITNESS,3
2023-08-03 01:27:32+00:00,PŁYWALNIA,31
2023-08-03 01:27:32+00:00,SAUNA,3
2023-08-03 01:27:32+00:00,SIŁOWNIA,1
2023-08-03 01:32:32+00:00,FITNESS,3
2023-08-03 01:32:32+00:00,PŁYWALNIA,31
2023-08-03 01:32:32+00:00,SAUNA,3
2023-08-03 01:32:32+00:00,SIŁOWNIA,1
2023-08-03 01:37:32+00:00,FITNESS,3
2023-08-03 01:37:32+00:00,PŁYWALNIA,31
2023-08-03 01:37:32+00:00,SAUNA,3
2023-08-03 01:37:32+00:00,SIŁOWNIA,1
2023-08-03 01:42:32+00:00,FITNESS,3
2023-08-03 01:42:32+00:00,PŁYWALNIA,31
2023-08-03 01:42:32+00:00,SAUNA,3
2023-08-03 01:42:32+00:00,SIŁOWNIA,1
2023-08-03 01:47:32+00:00,FITNESS,3
2023-08-03 01:47:32+00:00,PŁYWALNIA,31
2023-08-03 01:47:32+00:00,SAUNA,3
2023-08-03 01:47:32+00:00,SIŁOWNIA,1
2023-08-03 01:52:33+00:00,FITNESS,3
2023-08-03 01:52:33+00:00,PŁYWALNIA,31
2023-08-03 01:52:33+00:00,SAUNA,3
2023-08-03 01:52:33+00:00,SIŁOWNIA,1
2023-08-03 01:57:33+00:00,FITNESS,3
2023-08-03 01:57:33+00:00,PŁYWALNIA,31
2023-08-03 01:57:33+00:00,SAUNA,3
2023-08-03 01:57:33+00:00,SIŁOWNIA,1
2023-08-03 02:02:33+00:00,FITNESS,3
2023-08-03 02:02:33+00:00,PŁYWALNIA,31
2023-08-03 02:02:33+00:00,SAUNA,3
2023-08-03 02:02:33+00:00,SIŁOWNIA,1
2023-08-03 02:07:33+00:00,FITNESS,3
2023-08-03 02:07:33+00:00,PŁYWALNIA,31
2023-08-03 02:07:33+00:00,SAUNA,3
2023-08-03 02:07:33+00:00,SIŁOWNIA,1
2023-08-03 02:12:34+00:00,FITNESS,3
2023-08-03 02:12:34+00:00,PŁYWALNIA,31
2023-08-03 02:12:34+00:00,SAUNA,3
2023-08-03 02:12:34+00:00,SIŁOWNIA,1
2023-08-03 02:17:34+00:00,FITNESS,3
2023-08-03 02:17:34+00:00,PŁYWALNIA,31
2023-08-03 02:17:34+00:00,SAUNA,3
2023-08-03 02:17:34+00:00,SIŁOWNIA,1
2023-08-03 02:22:34+00:00,FITNESS,3
2023-08-03 02:22:34+00:00,PŁYWALNIA,31
2023-08-03 02:22:34+00:00,SAUNA,3
2023-08-03 02:22:34+00:00,SIŁOWNIA,1
2023-08-03 02:27:34+00:00,FITNESS,3
2023-08-03 02:27:34+00:00,PŁYWALNIA,31
2023-08-03 02:27:34+00:00,SAUNA,3
2023-08-03 02:27:34+00:00,SIŁOWNIA,1
2023-08-03 02:32:35+00:00,FITNESS,3
2023-08-03 02:32:35+00:00,PŁYWALNIA,31
2023-08-03 02:32:35+00:00,SAUNA,3
2023-08-03 02:32:35+00:00,SIŁOWNIA,1
2023-08-03 02:37:35+00:00,FITNESS,3
2023-08-03 02:37:35+00:00,PŁYWALNIA,31
2023-08-03 02:37:35+00:00,SAUNA,3
2023-08-03 02:37:35+00:00,SIŁOWNIA,1
2023-08-03 02:42:35+00:00,FITNESS,3
2023-08-03 02:42:35+00:00,PŁYWALNIA,31
2023-08-03 02:42:35+00:00,SAUNA,3
2023-08-03 02:42:35+00:00,SIŁOWNIA,1
2023-08-03 02:47:35+00:00,FITNESS,3
2023-08-03 02:47:35+00:00,PŁYWALNIA,31
2023-08-03 02:47:35+00:00,SAUNA,3
2023-08-03 02:47:35+00:00,SIŁOWNIA,1
2023-08-03 02:52:35+00:00,FITNESS,3
2023-08-03 02:52:35+00:00,PŁYWALNIA,31
2023-08-03 02:52:35+00:00,SAUNA,3
2023-08-03 02:52:35+00:00,SIŁOWNIA,1
2023-08-03 02:57:36+00:00,FITNESS,3
2023-08-03 02:57:36+00:00,PŁYWALNIA,31
2023-08-03 02:57:36+00:00,SAUNA,3
2023-08-03 02:57:36+00:00,SIŁOWNIA,1
2023-08-03 03:02:36+00:00,FITNESS,3
2023-08-03 03:02:36+00:00,PŁYWALNIA,31
2023-08-03 03:02:36+00:00,SAUNA,3
2023-08-03 03:02:36+00:00,SIŁOWNIA,1
2023-08-03 03:07:36+00:00,FITNESS,3
2023-08-03 03:07:36+00:00,PŁYWALNIA,31
2023-08-03 03:07:36+00:00,SAUNA,3
2023-08-03 03:07:36+00:00,SIŁOWNIA,1
2023-08-03 03:12:36+00:00,FITNESS,3
2023-08-03 03:12:36+00:00,PŁYWALNIA,31
2023-08-03 03:12:36+00:00,SAUNA,3
2023-08-03 03:12:36+00:00,SIŁOWNIA,1
2023-08-03 03:17:37+00:00,FITNESS,3
2023-08-03 03:17:37+00:00,PŁYWALNIA,31
2023-08-03 03:17:37+00:00,SAUNA,3
2023-08-03 03:17:37+00:00,SIŁOWNIA,1
2023-08-03 03:22:37+00:00,FITNESS,3
2023-08-03 03:22:37+00:00,PŁYWALNIA,31
2023-08-03 03:22:37+00:00,SAUNA,3
2023-08-03 03:22:37+00:00,SIŁOWNIA,1
2023-08-03 03:27:37+00:00,FITNESS,3
2023-08-03 03:27:37+00:00,PŁYWALNIA,31
2023-08-03 03:27:37+00:00,SAUNA,3
2023-08-03 03:27:37+00:00,SIŁOWNIA,1
2023-08-03 03:32:37+00:00,FITNESS,3
2023-08-03 03:32:37+00:00,PŁYWALNIA,31
2023-08-03 03:32:37+00:00,SAUNA,3
2023-08-03 03:32:37+00:00,SIŁOWNIA,1
2023-08-03 03:37:38+00:00,FITNESS,3
2023-08-03 03:37:38+00:00,PŁYWALNIA,31
2023-08-03 03:37:38+00:00,SAUNA,3
2023-08-03 03:37:38+00:00,SIŁOWNIA,1
2023-08-03 03:42:38+00:00,FITNESS,3
2023-08-03 03:42:38+00:00,PŁYWALNIA,31
2023-08-03 03:42:38+00:00,SAUNA,3
2023-08-03 03:42:38+00:00,SIŁOWNIA,1
2023-08-03 03:47:38+00:00,FITNESS,3
2023-08-03 03:47:38+00:00,PŁYWALNIA,31
2023-08-03 03:47:38+00:00,SAUNA,3
2023-08-03 03:47:38+00:00,SIŁOWNIA,1
2023-08-03 03:52:38+00:00,FITNESS,3
2023-08-03 03:52:38+00:00,PŁYWALNIA,31
2023-08-03 03:52:38+00:00,SAUNA,3
2023-08-03 03:52:38+00:00,SIŁOWNIA,1
2023-08-03 03:57:38+00:00,FITNESS,3
2023-08-03 03:57:38+00:00,PŁYWALNIA,31
2023-08-03 03:57:38+00:00,SAUNA,3
2023-08-03 03:57:38+00:00,SIŁOWNIA,1
2023-08-03 04:02:39+00:00,FITNESS,3
2023-08-03 04:02:39+00:00,PŁYWALNIA,38
2023-08-03 04:02:39+00:00,SAUNA,3
2023-08-03 04:02:39+00:00,SIŁOWNIA,1
2023-08-03 04:07:39+00:00,FITNESS,3
2023-08-03 04:07:39+00:00,PŁYWALNIA,40
2023-08-03 04:07:39+00:00,SAUNA,3
2023-08-03 04:07:39+00:00,SIŁOWNIA,3
2023-08-03 04:12:39+00:00,FITNESS,3
2023-08-03 04:12:39+00:00,PŁYWALNIA,41
2023-08-03 04:12:39+00:00,SAUNA,4
2023-08-03 04:12:39+00:00,SIŁOWNIA,3
2023-08-03 04:17:39+00:00,FITNESS,3
2023-08-03 04:17:39+00:00,PŁYWALNIA,42
2023-08-03 04:17:39+00:00,SAUNA,6
2023-08-03 04:17:39+00:00,SIŁOWNIA,3
2023-08-03 04:22:40+00:00,FITNESS,3
2023-08-03 04:22:40+00:00,PŁYWALNIA,42
2023-08-03 04:22:40+00:00,SAUNA,6
2023-08-03 04:22:40+00:00,SIŁOWNIA,3
2023-08-03 04:27:40+00:00,FITNESS,3
2023-08-03 04:27:40+00:00,PŁYWALNIA,42
2023-08-03 04:27:40+00:00,SAUNA,7
2023-08-03 04:27:40+00:00,SIŁOWNIA,3
2023-08-03 04:32:40+00:00,FITNESS,3
2023-08-03 04:32:40+00:00,PŁYWALNIA,43
2023-08-03 04:32:40+00:00,SAUNA,7
2023-08-03 04:32:40+00:00,SIŁOWNIA,4
2023-08-03 04:37:40+00:00,FITNESS,3
2023-08-03 04:37:40+00:00,PŁYWALNIA,44
2023-08-03 04:37:40+00:00,SAUNA,7
2023-08-03 04:37:40+00:00,SIŁOWNIA,4
2023-08-03 04:42:41+00:00,FITNESS,3
2023-08-03 04:42:41+00:00,PŁYWALNIA,47
2023-08-03 04:42:41+00:00,SAUNA,7
2023-08-03 04:42:41+00:00,SIŁOWNIA,4
2023-08-03 04:47:41+00:00,FITNESS,3
2023-08-03 04:47:41+00:00,PŁYWALNIA,49
2023-08-03 04:47:41+00:00,SAUNA,7
2023-08-03 04:47:41+00:00,SIŁOWNIA,4
2023-08-03 04:52:41+00:00,FITNESS,3
2023-08-03 04:52:41+00:00,PŁYWALNIA,48
2023-08-03 04:52:41+00:00,SAUNA,8
2023-08-03 04:52:41+00:00,SIŁOWNIA,4
2023-08-03 04:57:41+00:00,FITNESS,3
2023-08-03 04:57:41+00:00,PŁYWALNIA,48
2023-08-03 04:57:41+00:00,SAUNA,8
2023-08-03 04:57:41+00:00,SIŁOWNIA,4
2023-08-03 05:02:41+00:00,FITNESS,3
2023-08-03 05:02:41+00:00,PŁYWALNIA,51
2023-08-03 05:02:41+00:00,SAUNA,8
2023-08-03 05:02:41+00:00,SIŁOWNIA,4
2023-08-03 05:07:42+00:00,FITNESS,3
2023-08-03 05:07:42+00:00,PŁYWALNIA,51
2023-08-03 05:07:42+00:00,SAUNA,8
2023-08-03 05:07:42+00:00,SIŁOWNIA,3
2023-08-03 05:12:42+00:00,FITNESS,3
2023-08-03 05:12:42+00:00,NAUKA PŁYWANIA,1
2023-08-03 05:12:42+00:00,PŁYWALNIA,52
2023-08-03 05:12:42+00:00,SAUNA,8
2023-08-03 05:12:42+00:00,SIŁOWNIA,3
2023-08-03 05:17:42+00:00,FITNESS,3
